"","SITE","exp_group","FRACTION","DEPTH","BURN_SEVERITY","TREATMENT","DEPTH_UPPER","DEPTH_LOWER","CONC_MEAN","C_PERC","N_PERC","C_N","mg_ml_bpca","g_kg_bpca_lf","g_PyC_kg_LF_C","per_bpca_carb_lf","carbon_stock","carbon_stock_fraction","MASS_PROPORTION_RECOVERED","decayed_mass_kg","total_input","burn_decayed_mass_kg","wood_input_rate","wood_departure_rate","wood_accumulation_rate","years_to_capacity","years_to_recovery","fire_count","fire_frequency","DEPTH_Plotting"
"86","CL3","L","HF","0-5","control","control",0,5,NA,2.3,0.14,16.4285714285714,NA,NA,NA,NA,3.795,2.49711,0.658,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"0-5 cm"
"87","CL3","L","LF","0-5","control","control",0,5,0.100632107256221,28.97,0.59,49.1016949152542,0.0285157572276058,0.00915355807006147,98.4320235678489,0.0984320235678489,47.8005,15.3439605,0.321,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"0-5 cm"
"88","CL3","L","BULK","10-20","control","control",10,20,NA,2.75,0.09,30.5555555555556,NA,NA,NA,NA,9.075,NA,NA,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"10-20 cm"
"89","CL3","L","HF","10-20","control","control",10,20,NA,1.14,0.1,11.4,NA,NA,NA,NA,3.762,3.434706,0.913,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"10-20 cm"
"90","CL3","L","LF","10-20","control","control",10,20,0.176889199418754,21.46,0.44,48.7727272727273,0.0470074938662647,0.00258541216264456,219.047035723507,0.219047035723507,70.818,3.89499,0.055,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"10-20 cm"
"91","CL3","L","BULK","20-30","control","control",20,30,NA,1.6,0.06,26.6666666666667,NA,NA,NA,NA,7.52,NA,NA,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"20-30 cm"
"92","CL3","L","HF","20-30","control","control",20,30,NA,0.69,0.08,8.625,NA,NA,NA,NA,3.243,3.064635,0.945,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"20-30 cm"
"93","CL3","L","LF","20-30","control","control",20,30,0.119858505348083,26.68,0.45,59.2888888888889,0.034591199234656,0.000761006383162432,129.652171044438,0.129652171044438,125.396,2.758712,0.022,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"20-30 cm"
"94","CL3","L","BULK","5-10","control","control",5,10,NA,4.61,0.15,30.7333333333333,NA,NA,NA,NA,7.6065,NA,NA,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"5-10 cm"
"95","CL3","L","HF","5-10","control","control",5,10,NA,1.63,0.13,12.5384615384615,NA,NA,NA,NA,2.6895,2.253801,0.838,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"5-10 cm"
"96","CL3","L","LF","5-10","control","control",5,10,NA,21.74,0.48,45.2916666666667,NA,NA,NA,NA,35.871,4.519746,0.126,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"5-10 cm"
"97","CL4","L","BULK","0-5","control","control",0,5,NA,11.84,0.25,47.36,NA,NA,NA,NA,26.64,NA,NA,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"0-5 cm"
"98","CL4","L","HF","0-5","control","control",0,5,NA,1.07,0.03,35.6666666666667,NA,NA,NA,NA,2.4075,1.641915,0.682,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"0-5 cm"
"99","CL4","L","LF","0-5","control","control",0,5,3.17063508608567e-07,32.64,0.66,49.4545454545455,9.12675614877855e-08,2.555491721658e-08,0.000279618754558167,2.79618754558166e-07,73.44,20.5632,0.28,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"0-5 cm"
"100","CL4","L","BULK","10-20","control","control",10,20,NA,4.11,0.09,45.6666666666667,NA,NA,NA,NA,13.563,NA,NA,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"10-20 cm"
"101","CL4","L","HF","10-20","control","control",10,20,NA,1.07,0.09,11.8888888888889,NA,NA,NA,NA,3.531,3.050784,0.864,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"10-20 cm"
"102","CL4","L","LF","10-20","control","control",10,20,0.00426445895839161,26.65,0.46,57.9347826086956,0.00124314567809937,0.000133016587556633,4.66471173770872,0.00466471173770872,87.945,9.410115,0.107,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"10-20 cm"
"103","CL4","L","BULK","20-30","control","control",20,30,NA,2.25,0.06,37.5,NA,NA,NA,NA,10.575,NA,NA,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"20-30 cm"
"104","CL4","L","HF","20-30","control","control",20,30,NA,0.85,0.08,10.625,NA,NA,NA,NA,3.995,3.73133,0.934,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"20-30 cm"
"105","CL4","L","LF","20-30","control","control",20,30,0.0182438966003723,25.34,0.44,57.5909090909091,0.00481115416676485,0.000182823858337064,18.9864016052283,0.0189864016052283,119.098,4.525724,0.038,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"20-30 cm"
"106","CL4","L","BULK","5-10","control","control",5,10,NA,4.91,0.11,44.6363636363636,NA,NA,NA,NA,8.1015,NA,NA,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"5-10 cm"
"107","CL4","L","HF","5-10","control","control",5,10,NA,1.06,0.09,11.7777777777778,NA,NA,NA,NA,1.749,1.715769,0.981,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"5-10 cm"
"108","CL4","L","LF","5-10","control","control",5,10,0.19726765810818,30.39,0.51,59.5882352941176,0.0769674826797425,0.00862035806013116,253.265819939923,0.253265819939923,50.1435,5.616072,0.112,5.27761889442935,11.5374374974524,5.27761889442935,0.612770105909584,0.192103368811444,0.42066673709814,12.5458431318712,0,5,62.72,"5-10 cm"
"109","CL5","L","BULK","0-5","control","control",0,5,NA,7.53,0.3,25.1,NA,NA,NA,NA,11.6715,NA,NA,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"0-5 cm"
"110","CL5","L","HF","0-5","control","control",0,5,NA,3.42,0.24,14.25,NA,NA,NA,NA,5.301,4.007556,0.756,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"0-5 cm"
"111","CL5","L","LF","0-5","control","control",0,5,0.14866579005925,23.65,0.7,33.7857142857143,0.0413534881945063,0.00963536274931996,174.856186868948,0.174856186868948,36.6575,8.5411975,0.233,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"0-5 cm"
"112","CL5","L","BULK","10-20","control","control",10,20,NA,4.91,0.21,23.3809523809524,NA,NA,NA,NA,21.604,NA,NA,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"10-20 cm"
"113","CL5","L","HF","10-20","control","control",10,20,NA,2.62,0.19,13.7894736842105,NA,NA,NA,NA,11.528,11.228272,0.974,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"10-20 cm"
"114","CL5","L","LF","10-20","control","control",10,20,0.144660685665662,19.56,0.53,36.9056603773585,0.0400167871827557,0.00432181301573762,204.584801547831,0.204584801547831,86.064,9.294912,0.108,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"10-20 cm"
"115","CL5","L","BULK","20-30","control","control",20,30,NA,4.45,0.2,22.25,NA,NA,NA,NA,24.92,NA,NA,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"20-30 cm"
"116","CL5","L","HF","20-30","control","control",20,30,NA,2.93,0.21,13.952380952381,NA,NA,NA,NA,16.408,14.455448,0.881,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"20-30 cm"
"117","CL5","L","LF","20-30","control","control",20,30,0.183039221458416,17.69,0.47,37.6382978723404,0.0498201473757256,0.00533075576920264,281.628871541694,0.281628871541694,99.064,10.599848,0.107,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"20-30 cm"
"118","CL5","L","BULK","5-10","control","control",5,10,NA,8.84,0.31,28.5161290322581,NA,NA,NA,NA,17.68,NA,NA,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"5-10 cm"
"119","CL5","L","HF","5-10","control","control",5,10,NA,3.68,0.24,15.3333333333333,NA,NA,NA,NA,7.36,5.5936,0.76,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"5-10 cm"
"120","CL5","L","LF","5-10","control","control",5,10,0.133008320773694,23.52,0.63,37.3333333333333,0.0367324829532433,0.00815461121562001,156.175522760388,0.156175522760388,47.04,10.44288,0.222,8.2287060301199,19.390312767214,8.2287060301199,0.568905979336201,0.285126114291748,0.283779865044453,28.9967930911198,0,NA,NA,"5-10 cm"
"121","CM1","M","BULK","0-5","control","control",0,5,NA,6.41,0.21,30.5238095238095,NA,NA,NA,NA,9.615,NA,NA,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"0-5 cm"
"122","CM1","M","HF","0-5","control","control",0,5,NA,1.8,0.16,11.25,NA,NA,NA,NA,2.7,2.1843,0.809,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"0-5 cm"
"123","CM1","M","LF","0-5","control","control",0,5,0.114062789217565,28.9,0.75,38.5333333333333,0.029045782841244,0.00485064573448774,100.504438897038,0.100504438897038,43.35,7.23945,0.167,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"0-5 cm"
"124","CM1","M","BULK","10-20","control","control",10,20,NA,3.03,0.1,30.3,NA,NA,NA,NA,15.15,NA,NA,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"10-20 cm"
"125","CM1","M","HF","10-20","control","control",10,20,NA,1.26,0.12,10.5,NA,NA,NA,NA,6.3,5.8212,0.924,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"10-20 cm"
"126","CM1","M","LF","10-20","control","control",10,20,0.12175038954635,27.96,0.54,51.7777777777778,0.0310825605173219,0.00214469667569521,111.167956070536,0.111167956070536,139.8,9.6462,0.069,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"10-20 cm"
"127","CM1","M","BULK","20-30","control","control",20,30,NA,2.59,0.09,28.7777777777778,NA,NA,NA,NA,17.612,NA,NA,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"20-30 cm"
"128","CM1","M","HF","20-30","control","control",20,30,NA,1.23,0.12,10.25,NA,NA,NA,NA,8.364,7.912344,0.946,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"20-30 cm"
"129","CM1","M","LF","20-30","control","control",20,30,0.0955085846353425,26.08,0.5,52.16,0.026450156352525,0.0012696075049212,101.419311167657,0.101419311167657,177.344,8.512512,0.048,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"20-30 cm"
"130","CM1","M","BULK","5-10","control","control",5,10,NA,4,0.13,30.7692307692308,NA,NA,NA,NA,6,NA,NA,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"5-10 cm"
"131","CM1","M","HF","5-10","control","control",5,10,NA,1.4,0.12,11.6666666666667,NA,NA,NA,NA,2.1,2.0937,0.997,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"5-10 cm"
"132","CM1","M","LF","5-10","control","control",5,10,0.109700994867624,24.28,0.52,46.6923076923077,0.0298343744540723,0.00304310619431538,122.876336301781,0.122876336301781,36.42,3.71484,0.102,1.08587403077514,2.20629444392386,0.956481656779018,0.102240409491807,0.0399624053353395,0.0622780041564678,17.4359157054389,2.07765768586673,4,68.3125,"5-10 cm"
"133","CM2","M","BULK","0-5","control","control",0,5,NA,4.14,0.13,31.8461538461538,NA,NA,NA,NA,7.452,NA,NA,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"0-5 cm"
"134","CM2","M","HF","0-5","control","control",0,5,NA,0.77,0.08,9.625,NA,NA,NA,NA,1.386,1.237698,0.893,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"0-5 cm"
"135","CM2","M","LF","0-5","control","control",0,5,0.0670017542677733,18.42,0.49,37.5918367346939,0.0185864815407678,0.00206309945102523,100.903808581801,0.100903808581801,33.156,3.680316,0.111,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"0-5 cm"
"136","CM2","M","BULK","10-20","control","control",10,20,NA,1.28,0.04,32,NA,NA,NA,NA,4.992,NA,NA,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"10-20 cm"
"137","CM2","M","HF","10-20","control","control",10,20,NA,0.65,0.08,8.125,NA,NA,NA,NA,2.535,2.324595,0.917,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"10-20 cm"
"138","CM2","M","LF","10-20","control","control",10,20,0.0792289652586558,20.54,0.45,45.6444444444444,0.0205896479362411,0.000597099790150992,100.241713418895,0.100241713418895,80.106,2.323074,0.029,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"10-20 cm"
"139","CM2","M","BULK","20-30","control","control",20,30,NA,1.41,0.05,28.2,NA,NA,NA,NA,6.063,NA,NA,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"20-30 cm"
"140","CM2","M","HF","20-30","control","control",20,30,NA,0.71,0.06,11.8333333333333,NA,NA,NA,NA,3.053,2.860661,0.937,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"20-30 cm"
"141","CM2","M","LF","20-30","control","control",20,30,0.0789025000348905,27.23,0.44,61.8863636363636,0.0219661748426755,0.000724883769808292,80.6690225584852,0.0806690225584852,117.089,3.863937,0.033,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"20-30 cm"
"142","CM2","M","BULK","5-10","control","control",5,10,NA,2.45,0.09,27.2222222222222,NA,NA,NA,NA,3.675,NA,NA,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"5-10 cm"
"143","CM2","M","HF","5-10","control","control",5,10,NA,0.74,0.06,12.3333333333333,NA,NA,NA,NA,1.11,1.07226,0.966,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"5-10 cm"
"144","CM2","M","LF","5-10","control","control",5,10,0.0889295952333424,17.4,0.38,45.7894736842105,0.0259648453236036,0.00153192587409261,149.223248986228,0.149223248986228,26.1,1.5399,0.059,6.30157190521158,19.5122807168499,6.30157190521158,0.413183796736842,0.261712021123988,0.151471775612854,41.6022845161447,0,3,137.888888888889,"5-10 cm"
"145","CM3","M","BULK","0-5","control","control",0,5,NA,6.03,0.19,31.7368421052632,NA,NA,NA,NA,9.045,NA,NA,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"0-5 cm"
"146","CM3","M","HF","0-5","control","control",0,5,NA,2.36,0.18,13.1111111111111,NA,NA,NA,NA,3.54,2.63022,0.743,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"0-5 cm"
"147","CM3","M","LF","0-5","control","control",0,5,0.11129816928082,23.4,0.57,41.0526315789474,0.0306269040398514,0.00615600771201013,130.88420529851,0.13088420529851,35.1,7.0551,0.201,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"0-5 cm"
"148","CM3","M","BULK","10-20","control","control",10,20,NA,2.98,0.12,24.8333333333333,NA,NA,NA,NA,13.41,NA,NA,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"10-20 cm"
"149","CM3","M","HF","10-20","control","control",10,20,NA,1.58,0.16,9.875,NA,NA,NA,NA,7.11,6.56253,0.923,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"10-20 cm"
"150","CM3","M","LF","10-20","control","control",10,20,0.108833238800621,21.22,0.59,35.9661016949153,0.0320569186452492,0.00160284593226246,151.069362135953,0.151069362135953,95.49,4.7745,0.05,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"10-20 cm"
"151","CM3","M","BULK","20-30","control","control",20,30,NA,2.4,0.1,24,NA,NA,NA,NA,9.84,NA,NA,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"20-30 cm"
"152","CM3","M","HF","20-30","control","control",20,30,NA,1.25,0.13,9.61538461538461,NA,NA,NA,NA,5.125,4.7355,0.924,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"20-30 cm"
"153","CM3","M","LF","20-30","control","control",20,30,0.158551790235959,24.12,0.52,46.3846153846154,0.043131607789978,0.00198405395833899,178.820927819146,0.178820927819146,98.892,4.549032,0.046,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"20-30 cm"
"154","CM3","M","BULK","5-10","control","control",5,10,NA,3.23,0.13,24.8461538461538,NA,NA,NA,NA,4.845,NA,NA,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"5-10 cm"
"155","CM3","M","HF","5-10","control","control",5,10,NA,1.86,0.16,11.625,NA,NA,NA,NA,2.79,2.48868,0.892,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"5-10 cm"
"156","CM3","M","LF","5-10","control","control",5,10,0.108043213917515,24.8,0.6,41.3333333333333,0.0303321768437718,0.00206258802537648,122.307164692628,0.122307164692628,37.2,2.5296,0.068,6.353042904051,14.705565482491,6.353042904051,1.03364750444513,0.239605024877034,0.794042479568097,8.0008854280776,0,1,541,"5-10 cm"
"157","CM4","M","BULK","0-5","control","control",0,5,NA,8.45,0.32,26.40625,NA,NA,NA,NA,13.0975,NA,NA,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"0-5 cm"
"158","CM4","M","HF","0-5","control","control",0,5,NA,3.31,0.24,13.7916666666667,NA,NA,NA,NA,5.1305,4.1505745,0.809,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"0-5 cm"
"159","CM4","M","LF","0-5","control","control",0,5,NA,27.54,0.84,32.7857142857143,NA,NA,NA,NA,42.687,11.183994,0.262,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"0-5 cm"
"160","CM4","M","BULK","10-20","control","control",10,20,NA,5.31,0.21,25.2857142857143,NA,NA,NA,NA,23.895,NA,NA,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"10-20 cm"
"161","CM4","M","HF","10-20","control","control",10,20,NA,2.76,0.17,16.2352941176471,NA,NA,NA,NA,12.42,11.07864,0.892,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"10-20 cm"
"162","CM4","M","LF","10-20","control","control",10,20,0.148265935236147,28.95,0.62,46.6935483870968,0.0406709533227898,0.00357904389240551,140.486885398238,0.140486885398238,130.275,11.4642,0.088,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"10-20 cm"
"163","CM4","M","BULK","20-30","control","control",20,30,NA,4.1,0.19,21.5789473684211,NA,NA,NA,NA,18.04,NA,NA,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"20-30 cm"
"164","CM4","M","HF","20-30","control","control",20,30,NA,2.27,0.2,11.35,NA,NA,NA,NA,9.988,10.127832,1.014,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"20-30 cm"
"165","CM4","M","LF","20-30","control","control",20,30,0.149572694892746,24.87,0.61,40.7704918032787,0.0428084415834991,0.00299659091084494,172.128836282666,0.172128836282666,109.428,7.65996,0.07,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"20-30 cm"
"166","CM4","M","BULK","5-10","control","control",5,10,NA,5.43,0.21,25.8571428571429,NA,NA,NA,NA,8.4165,NA,NA,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"5-10 cm"
"167","CM4","M","HF","5-10","control","control",5,10,NA,2.9,0.22,13.1818181818182,NA,NA,NA,NA,4.495,3.93762,0.876,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"5-10 cm"
"168","CM4","M","LF","5-10","control","control",5,10,0.0287794338949694,23.37,0.61,38.3114754098361,0.00860886446155232,0.000860886446155232,36.8372463053159,0.0368372463053159,36.2235,3.62235,0.1,21.2890448254482,42.1890089774949,20.6517387081592,1.6179330353603,0.663859494179567,0.954073541180729,22.3138405023805,0,7,36.0816326530612,"5-10 cm"
"169","CM5","M","BULK","0-5","control","control",0,5,NA,7.21,0.2,36.05,NA,NA,NA,NA,10.815,NA,NA,5.03843657400182,11.2865153506175,5.03069119202322,0.393389721892232,0.189997656468284,0.203392065423948,24.7720409520389,0.0380810429475486,NA,NA,"0-5 cm"
"170","CM5","M","HF","0-5","control","control",0,5,NA,1.37,0.12,11.4166666666667,NA,NA,NA,NA,2.055,1.66866,0.812,5.03843657400182,11.2865153506175,5.03069119202322,0.393389721892232,0.189997656468284,0.203392065423948,24.7720409520389,0.0380810429475486,NA,NA,"0-5 cm"
"171","CM5","M","LF","0-5","control","control",0,5,0.132475627112683,26.07,0.65,40.1076923076923,0.0379477591270934,0.00618548473771622,145.561024653216,0.145561024653216,39.105,6.374115,0.163,5.03843657400182,11.2865153506175,5.03069119202322,0.393389721892232,0.189997656468284,0.203392065423948,24.7720409520389,0.0380810429475486,NA,NA,"0-5 cm"
"172","CM5","M","BULK","10-20","control","control",10,20,NA,2.19,0.06,36.5,NA,NA,NA,NA,9.855,NA,NA,5.03843657400182,11.2865153506175,5.03069119202322,0.393389721892232,0.189997656468284,0.203392065423948,24.7720409520389,0.0380810429475486,NA,NA,"10-20 cm"
"173","CM5","M","HF","10-20","control","control",10,20,NA,1.16,0.06,19.3333333333333,NA,NA,NA,NA,5.22,4.95378,0.949,5.03843657400182,11.2865153506175,5.03069119202322,0.393389721892232,0.189997656468284,0.203392065423948,24.7720409520389,0.0380810429475486,NA,NA,"10-20 cm"
"174","CM5","M","LF","10-20","control","control",10,20,0.0709923011375199,31.42,0.55,57.1272727272727,0.0193281516845957,0.00104372019096817,61.515441389547,0.061515441389547,141.39,7.63506,0.054,5.03843657400182,11.2865153506175,5.03069119202322,0.393389721892232,0.189997656468284,0.203392065423948,24.7720409520389,0.0380810429475486,NA,NA,"10-20 cm"
"175","CM5","M","BULK","20-30","control","control",20,30,NA,1.39,0.07,19.8571428571429,NA,NA,NA,NA,5.977,NA,NA,5.03843657400182,11.2865153506175,5.03069119202322,0.393389721892232,0.189997656468284,0.203392065423948,24.7720409520389,0.0380810429475486,NA,NA,"20-30 cm"
"176","CM5","M","HF","20-30","control","control",20,30,NA,1.05,0.06,17.5,NA,NA,NA,NA,4.515,4.32537,0.958,5.03843657400182,11.2865153506175,5.03069119202322,0.393389721892232,0.189997656468284,0.203392065423948,24.7720409520389,0.0380810429475486,NA,NA,"20-30 cm"
